date,temperature,humidity,luminosity
2020-12-02 16:21:52.660,21.8,17.0,54
2020-12-02 16:21:50.387,21.8,17.1,52
2020-12-02 16:21:48.109,21.8,17.0,51
2020-12-02 16:21:45.832,21.8,17.0,51
2020-12-02 16:21:43.555,21.8,17.1,52
2020-12-02 16:21:41.276,21.8,17.0,51
2020-12-02 16:21:39.003,21.8,17.0,50
2020-12-02 16:21:36.725,21.8,17.0,51
2020-12-02 16:21:34.448,21.8,17.0,51
2020-12-02 16:21:32.170,21.8,17.0,52
2020-12-02 16:21:29.897,21.8,17.0,53
2020-12-02 16:21:27.619,21.8,17.0,52
2020-12-02 16:21:25.341,21.8,17.1,52
2020-12-02 16:21:23.064,21.8,17.1,46
2020-12-02 16:21:20.786,21.8,17.1,48
2020-12-02 16:21:18.513,21.8,17.1,47
2020-12-02 16:21:16.235,21.8,17.2,46
2020-12-02 16:21:13.957,21.8,17.2,46
2020-12-02 16:21:11.680,21.8,17.2,48
2020-12-02 16:21:09.402,21.8,17.2,49
2020-12-02 16:21:07.129,21.8,17.2,46
2020-12-02 16:21:04.852,21.8,17.3,46
2020-12-02 16:21:02.574,21.8,17.3,46
2020-12-02 16:21:00.297,21.8,17.3,47
2020-12-02 16:20:58.019,21.8,17.3,48
2020-12-02 16:20:55.746,21.8,17.4,46
2020-12-02 16:20:53.468,21.8,17.4,46
2020-12-02 16:20:51.190,21.8,17.4,46
2020-12-02 16:20:48.913,21.8,17.4,47
2020-12-02 16:20:46.639,21.8,17.4,47
2020-12-02 16:20:44.362,21.8,17.3,45
2020-12-02 16:20:42.084,21.8,17.3,46
2020-12-02 16:20:39.807,21.8,17.3,46
2020-12-02 16:20:37.529,21.8,17.3,47
2020-12-02 16:20:35.255,21.8,17.3,45
2020-12-02 16:20:32.978,21.8,17.3,45
2020-12-02 16:20:30.700,21.8,17.2,45
2020-12-02 16:20:28.424,21.8,17.2,47
2020-12-02 16:20:26.145,21.8,17.2,46
2020-12-02 16:20:23.872,21.8,17.2,45
2020-12-02 16:20:21.594,21.8,17.2,45
2020-12-02 16:20:19.316,21.8,17.2,46
2020-12-02 16:20:17.039,21.8,17.2,46
2020-12-02 16:20:14.762,21.8,17.2,44
2020-12-02 16:20:12.488,21.8,17.2,45
2020-12-02 16:20:10.210,21.8,17.2,45
2020-12-02 16:20:07.933,21.8,17.2,45
2020-12-02 16:20:05.655,21.8,17.1,45
